DATA,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2015-08-18,40.0,82.0,3.0,25.0,600.0,173.0,28.6
2015-08-18,39.0,95.0,4.0,32.0,700.0,141.0,27.0
2015-08-18,31.0,50.0,3.0,32.0,600.0,133.0,27.4
2015-08-18,23.0,96.0,3.0,34.0,700.0,125.0,27.4
2015-08-18,15.0,51.0,2.0,41.0,800.0,112.0,26.4
2015-08-18,25.0,53.0,2.0,49.0,900.0,89.0,25.1
2015-08-18,31.0,53.0,2.0,60.0,700.0,70.0,25.2
2015-08-18,37.0,80.0,3.0,82.0,900.0,49.0,24.3
2015-08-19,38.0,77.0,3.0,46.0,700.0,70.0,23.7
2015-08-19,45.0,70.0,3.0,38.0,700.0,73.0,24.2
2015-08-19,44.0,60.0,2.0,32.0,600.0,81.0,24.2
2015-08-19,38.0,53.0,2.0,22.0,600.0,96.0,24.1
2015-08-19,44.0,63.0,2.0,20.0,600.0,71.0,23.6
2015-08-19,50.0,90.0,2.0,63.0,700.0,24.0,22.3
2015-08-19,60.0,81.0,2.0,58.0,800.0,27.0,22.2
2015-08-19,60.0,80.0,2.0,61.0,800.0,19.0,22.2
2015-08-19,62.0,62.0,2.0,69.0,800.0,16.0,22.1
2015-08-19,68.0,68.0,2.0,72.0,900.0,24.0,22.8
2015-08-19,72.0,76.0,2.0,61.0,900.0,46.0,24.1
2015-08-19,79.0,81.0,2.0,49.0,900.0,73.0,25.0
2015-08-19,71.0,71.0,2.0,35.0,800.0,114.0,25.7
2015-08-19,63.0,63.0,2.0,38.0,800.0,133.0,26.6
2015-08-19,59.0,59.0,2.0,45.0,800.0,145.0,28.5
2015-08-19,48.0,48.0,2.0,40.0,700.0,163.0,28.3
2015-08-19,49.0,61.0,2.0,32.0,600.0,192.0,27.9
2015-08-19,63.0,104.0,2.0,42.0,900.0,178.0,27.2
2015-08-19,60.0,60.0,2.0,51.0,1000.0,164.0,27.4
2015-08-19,63.0,89.0,2.0,58.0,1100.0,148.0,26.8
2015-08-19,72.0,101.0,2.0,60.0,1000.0,118.0,26.6
2015-08-19,64.0,79.0,2.0,50.0,1000.0,110.0,25.5
2015-08-19,44.0,44.0,2.0,42.0,1300.0,88.0,23.3
2015-08-19,30.0,34.0,2.0,39.0,700.0,85.0,22.4
2015-08-20,31.0,31.0,2.0,37.0,600.0,82.0,22.5
2015-08-20,24.0,24.0,2.0,36.0,500.0,74.0,21.7
2015-08-20,26.0,26.0,2.0,32.0,500.0,71.0,20.9
2015-08-20,18.0,20.0,2.0,24.0,500.0,78.0,21.4
2015-08-20,23.0,23.0,2.0,24.0,500.0,72.0,20.8
2015-08-20,21.0,21.0,2.0,18.0,400.0,77.0,19.8
2015-08-20,21.0,23.0,2.0,24.0,600.0,67.0,19.7
2015-08-20,21.0,32.0,2.0,35.0,900.0,54.0,21.1
2015-08-20,27.0,46.0,2.0,50.0,1200.0,44.0,23.0
2015-08-20,36.0,61.0,2.0,37.0,800.0,64.0,24.5
2015-08-20,55.0,77.0,2.0,22.0,700.0,109.0,26.1
2015-08-20,58.0,67.0,2.0,21.0,800.0,145.0,27.6
2015-08-20,54.0,56.0,2.0,22.0,700.0,175.0,29.1
2015-08-20,49.0,49.0,2.0,25.0,700.0,189.0,30.7
2015-08-20,38.0,40.0,2.0,24.0,700.0,199.0,32.1
2015-08-20,27.0,27.0,2.0,15.0,400.0,159.0,32.8
2015-08-20,15.0,15.0,2.0,13.0,300.0,134.0,33.2
2015-08-20,19.0,55.0,2.0,25.0,400.0,151.0,32.8
2015-08-20,29.0,85.0,2.0,30.0,600.0,171.0,31.7
2015-08-20,40.0,103.0,2.0,33.0,700.0,177.0,29.8
2015-08-20,44.0,100.0,2.0,33.0,700.0,157.0,29.1
2015-08-20,49.0,105.0,2.0,44.0,900.0,131.0,27.5
2015-08-20,37.0,37.0,2.0,38.0,700.0,107.0,27.7
2015-08-20,21.0,26.0,2.0,36.0,500.0,84.0,26.6
2015-08-21,20.0,30.0,2.0,33.0,500.0,73.0,26.1
2015-08-21,11.0,11.0,2.0,21.0,400.0,84.0,25.5
2015-08-21,5.0,5.0,3.0,21.0,300.0,82.0,24.5
2015-08-21,3.0,5.0,2.0,21.0,300.0,81.0,23.9
2015-08-21,4.0,6.0,2.0,17.0,300.0,79.0,22.1
2015-08-21,7.0,8.0,2.0,20.0,300.0,73.0,21.3
2015-08-21,8.0,17.0,2.0,23.0,300.0,69.0,22.5
2015-08-21,7.0,23.0,2.0,35.0,400.0,54.0,24.1
2015-08-21,11.0,17.0,2.0,41.0,800.0,53.0,24.6
2015-08-21,11.0,29.0,3.0,32.0,500.0,68.0,26.1
2015-08-21,10.0,21.0,3.0,28.0,500.0,83.0,28.2
2015-08-21,8.0,8.0,5.0,17.0,400.0,111.0,29.6
2015-08-21,14.0,21.0,4.0,27.0,500.0,125.0,31.4
2015-08-21,12.0,25.0,4.0,25.0,400.0,144.0,32.2
2015-08-21,15.0,34.0,4.0,18.0,400.0,171.0,33.0
2015-08-21,14.0,32.0,4.0,16.0,400.0,170.0,32.6
2015-08-21,15.0,46.0,4.0,17.0,400.0,173.0,32.7
2015-08-21,16.0,44.0,3.0,16.0,400.0,181.0,33.5
2015-08-21,18.0,62.0,3.0,24.0,500.0,166.0,31.7
2015-08-21,22.0,65.0,3.0,24.0,500.0,168.0,30.4
2015-08-21,23.0,64.0,3.0,33.0,500.0,159.0,29.5
2015-08-21,27.0,70.0,3.0,47.0,600.0,123.0,28.9
2015-08-21,25.0,72.0,3.0,42.0,600.0,114.0,27.7
2015-08-21,28.0,74.0,3.0,75.0,800.0,60.0,27.0
2015-08-22,26.0,54.0,3.0,72.0,700.0,38.0,26.2
2015-08-22,22.0,31.0,3.0,42.0,600.0,48.0,25.4
2015-08-22,16.0,38.0,3.0,47.0,600.0,29.0,24.9
2015-08-22,16.0,34.0,3.0,51.0,500.0,24.0,24.2
2015-08-22,10.0,17.0,2.0,25.0,400.0,45.0,23.3
2015-08-22,9.0,11.0,2.0,21.0,400.0,45.0,22.9
2015-08-22,10.0,17.0,2.0,31.0,500.0,33.0,22.2
2015-08-22,11.0,22.0,2.0,33.0,1200.0,33.0,24.0
2015-08-22,8.0,22.0,3.0,29.0,1000.0,41.0,25.4
2015-08-22,10.0,20.0,3.0,22.0,600.0,56.0,27.1
2015-08-22,8.0,20.0,2.0,17.0,600.0,76.0,28.4
2015-08-22,7.0,16.0,2.0,12.0,500.0,92.0,29.5
2015-08-22,10.0,12.0,2.0,12.0,500.0,103.0,30.2
2015-08-22,8.0,13.0,2.0,14.0,500.0,106.0,30.6
2015-08-22,8.0,12.0,2.0,13.0,400.0,110.0,31.5
2015-08-22,9.0,12.0,2.0,9.0,400.0,116.0,31.7
2015-08-22,6.0,6.0,2.0,10.0,300.0,114.0,30.4
2015-08-22,10.0,53.0,3.0,18.0,400.0,108.0,29.1
2015-08-22,13.0,37.0,5.0,20.0,400.0,103.0,28.6
2015-08-22,15.0,33.0,4.0,29.0,500.0,96.0,27.0
2015-08-22,20.0,70.0,4.0,46.0,700.0,85.0,26.1
2015-08-22,36.0,104.0,12.0,34.0,1500.0,117.0,25.0
2015-08-22,59.0,114.0,13.0,32.0,2000.0,102.0,24.5
2015-08-22,77.0,107.0,17.0,36.0,2600.0,81.0,23.8
2015-08-23,78.0,85.0,15.0,34.0,2400.0,76.0,23.4
2015-08-23,67.0,69.0,15.0,37.0,2300.0,63.0,23.2
2015-08-23,43.0,55.0,11.0,41.0,2000.0,51.0,23.1
2015-08-23,36.0,36.0,12.0,34.0,1600.0,60.0,23.2
2015-08-23,34.0,74.0,9.0,40.0,1600.0,51.0,21.4
2015-08-23,23.0,29.0,2.0,18.0,600.0,62.0,20.8
2015-08-23,15.0,15.0,2.0,22.0,700.0,58.0,21.4
2015-08-23,12.0,12.0,2.0,24.0,800.0,65.0,22.0
2015-08-23,10.0,14.0,2.0,36.0,800.0,50.0,22.4
2015-08-23,10.0,10.0,2.0,18.0,400.0,71.0,22.9
2015-08-23,9.0,13.0,3.0,15.0,400.0,80.0,24.4
2015-08-23,12.0,35.0,5.0,16.0,500.0,84.0,25.7
2015-08-23,15.0,29.0,4.0,18.0,600.0,98.0,25.7
2015-08-23,20.0,41.0,4.0,16.0,600.0,133.0,27.7
2015-08-23,25.0,41.0,3.0,16.0,600.0,150.0,27.8
2015-08-23,16.0,43.0,2.0,17.0,500.0,122.0,24.1
2015-08-23,9.0,16.0,2.0,19.0,500.0,103.0,23.3
2015-08-23,11.0,17.0,2.0,33.0,600.0,88.0,23.3
2015-08-23,9.0,19.0,2.0,28.0,500.0,89.0,22.7
2015-08-23,14.0,23.0,3.0,64.0,800.0,59.0,22.8
2015-08-23,12.0,20.0,2.0,43.0,700.0,71.0,22.0
2015-08-23,9.0,9.0,2.0,25.0,500.0,39.0,22.3
2015-08-23,18.0,33.0,2.0,39.0,600.0,64.0,21.7
2015-08-23,20.0,43.0,2.0,44.0,600.0,51.0,21.3
2015-08-24,17.0,40.0,2.0,35.0,500.0,43.0,21.2
2015-08-24,20.0,33.0,2.0,30.0,500.0,38.0,22.2
2015-08-24,15.0,26.0,2.0,28.0,500.0,37.0,21.8
2015-08-24,17.0,19.0,2.0,27.0,500.0,35.0,21.3
2015-08-24,10.0,10.0,2.0,17.0,400.0,45.0,21.3
2015-08-24,17.0,19.0,2.0,20.0,400.0,40.0,21.9
2015-08-24,14.0,15.0,2.0,23.0,600.0,35.0,21.4
2015-08-24,11.0,15.0,2.0,28.0,900.0,31.0,22.1
2015-08-24,10.0,22.0,2.0,28.0,1000.0,33.0,23.9
2015-08-24,10.0,25.0,2.0,25.0,500.0,44.0,24.9
2015-08-24,10.0,18.0,2.0,19.0,500.0,63.0,26.5
2015-08-24,9.0,13.0,2.0,11.0,500.0,88.0,27.2
2015-08-24,12.0,12.0,2.0,9.0,500.0,99.0,27.6
2015-08-24,9.0,9.0,2.0,9.0,500.0,104.0,28.0
2015-08-24,9.0,11.0,2.0,11.0,500.0,115.0,29.3
2015-08-24,10.0,11.0,2.0,14.0,500.0,128.0,29.3
2015-08-24,11.0,27.0,2.0,17.0,500.0,123.0,28.3
2015-08-24,12.0,12.0,2.0,16.0,400.0,119.0,26.8
2015-08-24,8.0,8.0,2.0,24.0,600.0,99.0,27.2
2015-08-24,10.0,18.0,2.0,36.0,500.0,89.0,25.9
2015-08-24,13.0,26.0,2.0,43.0,500.0,80.0,24.5
2015-08-24,16.0,36.0,2.0,55.0,600.0,66.0,23.4
2015-08-24,18.0,32.0,2.0,58.0,700.0,61.0,22.6
2015-08-24,24.0,61.0,2.0,76.0,900.0,29.0,23.4
2015-08-25,25.0,61.0,2.0,41.0,600.0,51.0,22.5
2015-08-25,23.0,44.0,2.0,45.0,700.0,35.0,22.4
2015-08-25,18.0,29.0,2.0,40.0,500.0,33.0,22.2
2015-08-25,17.0,29.0,2.0,37.0,500.0,29.0,22.6
2015-08-25,17.0,17.0,2.0,26.0,400.0,39.0,22.9
2015-08-25,15.0,16.0,2.0,33.0,400.0,41.0,22.3
2015-08-25,15.0,15.0,2.0,49.0,500.0,27.0,22.4
2015-08-25,15.0,23.0,2.0,64.0,1100.0,12.0,23.2
2015-08-25,12.0,24.0,2.0,47.0,900.0,24.0,23.6
2015-08-25,15.0,28.0,2.0,29.0,700.0,41.0,24.5
2015-08-25,14.0,85.0,2.0,29.0,1300.0,47.0,26.2
2015-08-25,15.0,30.0,2.0,22.0,600.0,66.0,26.8
2015-08-25,15.0,15.0,2.0,14.0,500.0,98.0,28.7
2015-08-25,8.0,8.0,2.0,9.0,400.0,109.0,29.6
2015-08-25,7.0,7.0,2.0,9.0,500.0,105.0,30.5
2015-08-25,8.0,12.0,2.0,10.0,400.0,105.0,30.4
2015-08-25,9.0,13.0,2.0,13.0,400.0,100.0,29.3
2015-08-25,9.0,16.0,2.0,15.0,500.0,103.0,29.6
2015-08-25,13.0,20.0,2.0,30.0,500.0,94.0,27.9
2015-08-25,15.0,30.0,2.0,36.0,500.0,89.0,26.5
2015-08-25,16.0,41.0,2.0,53.0,600.0,67.0,25.7
2015-08-25,16.0,32.0,2.0,42.0,600.0,74.0,26.2
2015-08-25,15.0,44.0,2.0,49.0,600.0,58.0,24.2
2015-08-25,16.0,40.0,2.0,50.0,500.0,44.0,23.8
2015-08-26,16.0,33.0,2.0,43.0,500.0,39.0,22.5
2015-08-26,15.0,22.0,2.0,37.0,500.0,43.0,22.5
2015-08-26,14.0,18.0,2.0,38.0,500.0,39.0,22.6
2015-08-26,12.0,19.0,2.0,38.0,400.0,35.0,22.6
2015-08-26,13.0,18.0,2.0,39.0,400.0,31.0,22.3
2015-08-26,14.0,18.0,2.0,41.0,400.0,26.0,22.5
2015-08-26,15.0,22.0,2.0,49.0,500.0,17.0,21.9
2015-08-26,14.0,24.0,2.0,49.0,500.0,16.0,22.8
2015-08-26,14.0,23.0,2.0,48.0,700.0,20.0,23.7
2015-08-26,11.0,22.0,2.0,37.0,700.0,36.0,25.3
2015-08-26,9.0,20.0,2.0,24.0,500.0,61.0,27.5
2015-08-26,13.0,19.0,2.0,18.0,500.0,86.0,28.1
2015-08-26,11.0,11.0,2.0,14.0,500.0,114.0,29.0
2015-08-26,12.0,12.0,2.0,12.0,500.0,124.0,29.9
2015-08-26,9.0,9.0,2.0,10.0,400.0,124.0,30.5
2015-08-26,9.0,9.0,2.0,12.0,400.0,119.0,31.1
2015-08-26,7.0,7.0,2.0,11.0,400.0,120.0,31.2
2015-08-26,5.0,12.0,2.0,16.0,400.0,118.0,30.5
2015-08-26,7.0,10.0,2.0,19.0,400.0,119.0,29.6
2015-08-26,11.0,54.0,2.0,30.0,600.0,106.0,27.9
2015-08-26,10.0,31.0,2.0,44.0,600.0,74.0,25.6
2015-08-26,14.0,42.0,2.0,72.0,900.0,43.0,24.5
2015-08-26,17.0,40.0,2.0,55.0,700.0,50.0,23.8
2015-08-26,12.0,29.0,2.0,55.0,700.0,46.0,23.6
2015-08-27,15.0,30.0,2.0,56.0,700.0,37.0,22.8
2015-08-27,16.0,30.0,2.0,63.0,700.0,24.0,22.8
2015-08-27,15.0,27.0,2.0,43.0,600.0,32.0,23.0
2015-08-27,14.0,20.0,2.0,33.0,400.0,38.0,22.3
2015-08-27,10.0,17.0,2.0,34.0,500.0,39.0,21.3
2015-08-27,13.0,13.0,2.0,27.0,400.0,40.0,21.4
2015-08-27,9.0,18.0,2.0,32.0,400.0,34.0,21.9
2015-08-27,8.0,13.0,2.0,37.0,900.0,32.0,22.9
2015-08-27,9.0,16.0,2.0,31.0,1000.0,42.0,24.6
2015-08-27,8.0,19.0,2.0,30.0,600.0,52.0,26.3
2015-08-27,5.0,15.0,2.0,24.0,500.0,70.0,27.6
2015-08-27,6.0,14.0,2.0,17.0,500.0,95.0,28.4
2015-08-27,8.0,8.0,2.0,13.0,400.0,115.0,29.7
2015-08-27,8.0,8.0,2.0,12.0,400.0,121.0,30.5
2015-08-27,7.0,7.0,2.0,12.0,300.0,131.0,31.1
2015-08-27,9.0,10.0,2.0,13.0,300.0,131.0,30.5
2015-08-27,9.0,41.0,2.0,26.0,400.0,99.0,30.5
2015-08-27,11.0,23.0,2.0,31.0,400.0,93.0,30.4
2015-08-27,11.0,25.0,2.0,35.0,600.0,103.0,28.9
2015-08-27,14.0,30.0,2.0,47.0,600.0,108.0,26.8
2015-08-27,14.0,23.0,2.0,42.0,500.0,116.0,26.9
2015-08-27,18.0,37.0,2.0,56.0,600.0,91.0,25.2
2015-08-27,17.0,33.0,2.0,58.0,600.0,74.0,25.3
2015-08-27,23.0,63.0,2.0,83.0,800.0,35.0,24.4
2015-08-28,26.0,60.0,2.0,83.0,800.0,18.0,22.5
2015-08-28,29.0,52.0,2.0,65.0,800.0,22.0,22.8
2015-08-28,25.0,36.0,2.0,57.0,600.0,23.0,22.5
2015-08-28,23.0,37.0,2.0,51.0,600.0,21.0,22.3
2015-08-28,16.0,20.0,2.0,42.0,500.0,25.0,20.8
2015-08-28,13.0,13.0,2.0,28.0,400.0,42.0,20.7
2015-08-28,9.0,11.0,2.0,23.0,500.0,45.0,20.6
2015-08-28,12.0,20.0,2.0,40.0,800.0,26.0,22.4
2015-08-28,11.0,21.0,2.0,46.0,1000.0,28.0,24.3
2015-08-28,10.0,17.0,2.0,33.0,900.0,48.0,25.8
2015-08-28,14.0,22.0,2.0,19.0,500.0,74.0,27.4
2015-08-28,12.0,22.0,6.0,16.0,500.0,94.0,28.9
2015-08-28,12.0,17.0,2.0,14.0,500.0,112.0,30.1
2015-08-28,11.0,11.0,2.0,14.0,400.0,128.0,31.5
2015-08-28,10.0,10.0,2.0,12.0,300.0,131.0,32.2
2015-08-28,7.0,7.0,2.0,12.0,300.0,125.0,32.8
2015-08-28,9.0,9.0,2.0,15.0,300.0,136.0,33.3
2015-08-28,8.0,10.0,2.0,18.0,400.0,132.0,32.5
2015-08-28,9.0,28.0,2.0,26.0,600.0,130.0,31.2
2015-08-28,17.0,49.0,2.0,43.0,700.0,104.0,28.8
2015-08-28,23.0,117.0,2.0,44.0,600.0,103.0,26.1
2015-08-28,26.0,92.0,2.0,30.0,500.0,124.0,24.6
2015-08-28,17.0,31.0,2.0,27.0,500.0,115.0,24.5
2015-08-28,18.0,53.0,2.0,31.0,500.0,100.0,23.1
2015-08-29,25.0,61.0,2.0,46.0,600.0,80.0,22.5
2015-08-29,26.0,61.0,2.0,34.0,800.0,82.0,22.4
2015-08-29,26.0,55.0,2.0,30.0,700.0,81.0,23.4
2015-08-29,22.0,30.0,2.0,30.0,500.0,79.0,22.6
2015-08-29,16.0,27.0,2.0,31.0,500.0,78.0,22.5
2015-08-29,27.0,50.0,2.0,36.0,600.0,66.0,22.2
2015-08-29,29.0,46.0,2.0,36.0,600.0,61.0,19.9
2015-08-29,27.0,52.0,2.0,44.0,800.0,55.0,21.6
2015-08-29,27.0,49.0,2.0,43.0,800.0,61.0,23.9
2015-08-29,19.0,38.0,2.0,36.0,800.0,80.0,25.1
2015-08-29,15.0,30.0,2.0,22.0,500.0,108.0,26.4
2015-08-29,17.0,32.0,2.0,20.0,600.0,129.0,27.9
2015-08-29,20.0,29.0,2.0,30.0,500.0,140.0,29.0
2015-08-29,27.0,45.0,2.0,27.0,600.0,180.0,29.4
2015-08-29,33.0,51.0,2.0,25.0,600.0,223.0,30.2
2015-08-29,40.0,68.0,2.0,23.0,700.0,239.0,29.8
2015-08-29,41.0,74.0,2.0,22.0,700.0,218.0,29.3
2015-08-29,36.0,61.0,2.0,19.0,700.0,196.0,29.0
2015-08-29,41.0,66.0,2.0,19.0,700.0,186.0,28.4
2015-08-29,42.0,75.0,2.0,25.0,700.0,168.0,27.7
2015-08-29,41.0,66.0,2.0,22.0,700.0,162.0,27.5
2015-08-29,29.0,40.0,2.0,23.0,700.0,164.0,26.8
2015-08-29,32.0,60.0,2.0,36.0,900.0,142.0,25.0
2015-08-29,43.0,89.0,3.0,41.0,1100.0,108.0,24.1
2015-08-30,48.0,86.0,2.0,42.0,1200.0,93.0,23.6
2015-08-30,35.0,58.0,2.0,27.0,1100.0,69.0,22.7
2015-08-30,28.0,34.0,2.0,22.0,700.0,58.0,21.9
2015-08-30,22.0,24.0,2.0,22.0,900.0,58.0,21.2
2015-08-30,25.0,25.0,2.0,26.0,900.0,59.0,21.2
2015-08-30,23.0,23.0,2.0,22.0,900.0,65.0,20.6
2015-08-30,24.0,24.0,2.0,23.0,1000.0,64.0,20.1
2015-08-30,20.0,21.0,2.0,24.0,1100.0,70.0,20.7
2015-08-30,24.0,27.0,2.0,32.0,1200.0,73.0,21.4
2015-08-30,30.0,43.0,2.0,37.0,1300.0,66.0,21.8
2015-08-30,35.0,43.0,2.0,28.0,1200.0,72.0,23.0
2015-08-30,40.0,50.0,2.0,28.0,1300.0,79.0,23.2
2015-08-30,31.0,37.0,2.0,29.0,1200.0,86.0,21.4
2015-08-30,28.0,30.0,2.0,29.0,1100.0,88.0,22.8
2015-08-30,23.0,27.0,2.0,24.0,900.0,110.0,23.0
2015-08-30,20.0,20.0,2.0,19.0,800.0,120.0,24.1
2015-08-30,29.0,57.0,2.0,25.0,1100.0,105.0,21.8
2015-08-30,27.0,35.0,2.0,32.0,1200.0,82.0,21.1
2015-08-30,19.0,23.0,2.0,38.0,1400.0,77.0,21.3
2015-08-30,27.0,27.0,2.0,49.0,1400.0,62.0,21.0
2015-08-30,34.0,34.0,2.0,48.0,1400.0,60.0,20.7
2015-08-30,39.0,39.0,2.0,55.0,1400.0,43.0,21.0
2015-08-30,37.0,43.0,2.0,55.0,1400.0,36.0,20.7
2015-08-30,44.0,44.0,2.0,46.0,1200.0,39.0,21.2
2015-08-31,47.0,47.0,2.0,37.0,1000.0,45.0,21.4
2015-08-31,44.0,44.0,2.0,36.0,1000.0,44.0,21.5
2015-08-31,45.0,45.0,2.0,32.0,900.0,47.0,21.2
2015-08-31,44.0,44.0,2.0,22.0,800.0,56.0,21.3
2015-08-31,43.0,43.0,2.0,20.0,900.0,64.0,20.7
2015-08-31,40.0,40.0,2.0,27.0,900.0,46.0,20.7
2015-08-31,31.0,31.0,2.0,18.0,800.0,73.0,20.3
2015-08-31,37.0,37.0,2.0,35.0,1200.0,42.0,20.2
2015-08-31,29.0,29.0,2.0,37.0,1200.0,31.0,20.5
2015-08-31,22.0,22.0,2.0,29.0,1000.0,37.0,21.3
2015-08-31,22.0,22.0,2.0,22.0,700.0,48.0,22.1
2015-08-31,22.0,27.0,2.0,20.0,800.0,54.0,22.5
2015-08-31,27.0,27.0,2.0,20.0,700.0,64.0,20.2
2015-08-31,24.0,24.0,2.0,25.0,700.0,74.0,20.0
2015-08-31,18.0,21.0,2.0,28.0,700.0,94.0,20.9
2015-08-31,18.0,18.0,2.0,21.0,700.0,113.0,21.6
2015-08-31,21.0,32.0,2.0,32.0,700.0,92.0,22.4
2015-08-31,20.0,20.0,2.0,26.0,800.0,102.0,22.2
2015-08-31,25.0,25.0,2.0,28.0,1100.0,105.0,22.0
2015-08-31,25.0,31.0,2.0,29.0,1200.0,103.0,21.0
2015-08-31,27.0,38.0,2.0,31.0,900.0,83.0,19.9
2015-08-31,33.0,50.0,2.0,48.0,1100.0,58.0,19.8
2015-08-31,14.0,16.0,2.0,23.0,700.0,77.0,18.9
2015-08-31,8.0,9.0,2.0,17.0,600.0,82.0,18.7
2015-09-01,10.0,10.0,2.0,18.0,600.0,76.0,18.6
2015-09-01,9.0,9.0,2.0,14.0,600.0,78.0,18.9
2015-09-01,11.0,11.0,2.0,14.0,600.0,75.0,18.8
2015-09-01,12.0,14.0,2.0,12.0,600.0,64.0,18.8
2015-09-01,15.0,15.0,2.0,15.0,600.0,57.0,18.8
2015-09-01,12.0,12.0,2.0,15.0,600.0,55.0,18.5
2015-09-01,16.0,16.0,2.0,23.0,600.0,36.0,18.5
2015-09-01,11.0,11.0,2.0,20.0,500.0,45.0,18.8
2015-09-01,8.0,8.0,2.0,28.0,600.0,42.0,19.3
2015-09-01,8.0,9.0,2.0,35.0,700.0,44.0,19.4
2015-09-01,8.0,17.0,2.0,35.0,800.0,44.0,20.3
2015-09-01,11.0,16.0,2.0,26.0,700.0,53.0,21.5
2015-09-01,9.0,9.0,2.0,22.0,600.0,55.0,21.7
2015-09-01,10.0,10.0,2.0,14.0,500.0,63.0,22.0
2015-09-01,6.0,6.0,2.0,14.0,500.0,64.0,21.6
2015-09-01,5.0,7.0,2.0,13.0,400.0,65.0,22.9
2015-09-01,7.0,9.0,2.0,11.0,400.0,70.0,23.5
2015-09-01,7.0,8.0,2.0,13.0,500.0,70.0,23.9
2015-09-01,7.0,8.0,2.0,15.0,500.0,68.0,24.1
2015-09-01,8.0,11.0,2.0,24.0,500.0,55.0,23.3
2015-09-01,10.0,24.0,2.0,31.0,600.0,45.0,21.7
2015-09-01,16.0,29.0,2.0,42.0,800.0,29.0,20.4
2015-09-01,18.0,30.0,2.0,55.0,800.0,10.0,20.5
2015-09-01,15.0,20.0,2.0,46.0,600.0,15.0,21.9
2015-09-02,10.0,24.0,2.0,38.0,600.0,18.0,20.7
2015-09-02,18.0,21.0,2.0,35.0,600.0,19.0,20.2
2015-09-02,10.0,10.0,2.0,27.0,500.0,29.0,20.5
2015-09-02,11.0,11.0,2.0,17.0,400.0,43.0,19.9
2015-09-02,11.0,13.0,2.0,19.0,400.0,40.5,21.1
2015-09-02,10.0,10.0,2.0,18.0,400.0,38.0,20.5
2015-09-02,8.0,13.0,2.0,22.0,500.0,31.0,20.3
2015-09-02,12.0,12.0,2.0,31.0,500.0,22.0,21.1
2015-09-02,10.0,21.0,2.0,24.0,500.0,29.0,22.3
2015-09-02,14.0,24.0,2.0,24.0,600.0,35.0,24.0
2015-09-02,11.0,13.0,2.0,15.0,500.0,59.0,26.4
2015-09-02,7.0,8.0,2.0,8.0,400.0,78.0,27.5
2015-09-02,5.0,7.0,2.0,6.0,300.0,84.0,28.6
2015-09-02,6.0,6.0,2.0,7.0,300.0,87.0,29.4
2015-09-02,5.0,7.0,2.0,7.0,300.0,92.0,29.7
2015-09-02,5.0,5.0,2.0,9.0,300.0,93.0,30.5
2015-09-02,6.0,6.0,2.0,10.0,400.0,95.0,30.6
2015-09-02,5.0,5.0,2.0,12.0,300.0,93.0,30.2
2015-09-02,6.0,8.0,2.0,15.0,300.0,94.0,29.9
2015-09-02,6.0,17.0,2.0,36.0,400.0,72.0,26.2
2015-09-02,13.0,41.0,2.0,63.0,600.0,37.0,25.6
2015-09-02,14.0,40.0,2.0,54.0,600.0,44.0,25.3
2015-09-02,16.0,30.0,2.0,50.0,600.0,44.0,22.8
2015-09-02,12.0,32.0,2.0,56.0,600.0,36.0,21.6
2015-09-03,16.0,41.0,2.0,68.0,700.0,20.0,20.7
2015-09-03,14.0,47.0,2.0,48.0,700.0,16.0,20.3
2015-09-03,21.0,48.0,2.0,42.0,700.0,13.0,21.1
2015-09-03,14.0,14.0,2.0,23.0,400.0,29.0,20.0
2015-09-03,9.0,9.0,2.0,19.0,400.0,31.0,20.9
2015-09-03,11.0,13.0,2.0,19.0,400.0,32.0,21.1
2015-09-03,11.0,19.0,2.0,28.0,400.0,21.0,20.5
2015-09-03,10.0,16.0,2.0,30.0,500.0,22.0,22.7
2015-09-03,7.0,20.0,2.0,21.0,400.0,30.0,23.7
2015-09-03,8.0,17.0,2.0,17.0,400.0,45.0,25.9
2015-09-03,9.0,19.0,2.0,16.0,400.0,62.0,27.1
2015-09-03,12.0,12.0,2.0,9.0,400.0,86.0,28.5
2015-09-03,9.0,11.0,2.0,8.0,400.0,97.0,29.7
2015-09-03,11.0,16.0,2.0,10.0,400.0,117.0,30.3
2015-09-03,14.0,17.0,2.0,11.0,400.0,135.0,31.0
2015-09-03,13.0,21.0,2.0,13.0,400.0,154.0,31.0
2015-09-03,14.0,29.0,2.0,13.0,400.0,163.0,31.1
2015-09-03,17.0,25.0,2.0,15.0,400.0,160.0,30.8
2015-09-03,14.0,32.0,2.0,15.0,400.0,142.0,29.7
2015-09-03,13.0,36.0,2.0,16.0,400.0,129.0,28.7
2015-09-03,19.0,43.0,2.0,24.0,600.0,130.0,27.4
2015-09-03,23.0,58.0,2.0,33.0,700.0,110.0,26.3
2015-09-03,21.0,52.0,2.0,32.0,600.0,95.0,25.6
2015-09-03,30.0,72.0,2.0,32.0,900.0,98.0,25.0
2015-09-04,38.0,74.0,2.0,25.0,1100.0,109.0,24.2
2015-09-04,47.0,74.0,2.0,27.0,1200.0,98.0,23.0
2015-09-04,55.0,74.0,2.0,25.0,1300.0,93.0,22.2
2015-09-04,60.0,70.0,2.0,22.0,1300.0,89.0,21.4
2015-09-04,67.0,67.0,2.0,25.0,1200.0,75.5,21.3
